"ID","FECHA_UTC","HORA_UTC","LATITUD","LONGITUD","PROFUNDIDAD","MAGNITUD","FECHA_CORTE"
"3749","19890326","063950","-14.61","-74.27","111","5.7","20223006"
"4037","19900209","170909","-15.47","-75.09","23","5.7","20223006"
"4171","19900530","164917","-6.63","-76.72","17","5.7","20223006"
"4470","19910105","151631","-11.91","-73.26","141","5.7","20223006"
"4813","19911006","164900","-8.62","-75.61","119","5.7","20223006"
"4944","19920317","151012","-10.34","-74.89","25","5.7","20223006"
"4983","19920509","002058","-17.46","-69.24","92","5.7","20223006"
"5380","19930905","043423","-10.05","-78.16","31","5.7","20223006"
"5885","19950111","102634","-8.39","-74.52","57","5.7","20223006"
"5938","19950222","000457","-15.87","-72.71","102","5.7","20223006"
"6275","19951003","015703","-2.614","-77.777","33","5.7","20223006"
"6335","19951008","102736","-3.29","-76.74","81","5.7","20223006"
"6487","19951229","130505","-5.53","-74.4","81","5.7","20223006"
"6707","19960602","005035","-9.775","-79.6021","50","5.7","20223006"
"6791","19960808","145618","-6.3077","-80.0713","57","5.7","20223006"
"6811","19960815","062530","-17.689","-71.5926","51","5.7","20223006"
"6834","19960826","141140","-16.8617","-74.0992","26","5.7","20223006"
"6846","19960831","101753","-13.7269","-76.6922","25","5.7","20223006"
"6918","19961112","171000","-14.935","-75.609","33","5.7","20223006"
"7006","19961114","114407","-14.802","-75.746","33","5.7","20223006"
"7100","19961201","001739","-15.2733","-75.7814","17","5.7","20223006"
"7611","19971121","070330","-15.7268","-74.4917","79","5.7","20223006"
"7631","19971212","071503","-13.8314","-76.6568","31","5.7","20223006"
"7688","19980129","031339","-15.5725","-72.4881","30","5.7","20223006"
"7715","19980210","032609","-16.4485","-74.2021","25","5.7","20223006"
"7905","19980524","134148","-17.0298","-72.7842","41","5.7","20223006"
"7966","19980703","063953","-7.7862","-70.1297","540","5.7","20223006"
"8119","19981105","034513","-10.7951","-79.0881","37","5.7","20223006"
"8160","19981128","095808","-7.3073","-74.3148","172","5.7","20223006"
"8225","19981225","142617","-11.8738","-77.6701","30","5.7","20223006"
"8250","19990120","230958","-15.1652","-76.1505","17","5.7","20223006"
"8562","19991220","093429","-15.5475","-72.9436","113","5.7","20223006"
"8590","20000119","082956","-16.0851","-75.9503","26","5.7","20223006"
"8996","20001024","110913","-15.3862","-72.9537","102","5.7","20223006"
"9099","20010115","115319","-16.3695","-75.6437","20","5.7","20223006"
"9139","20010222","200623","-16.8212","-72.8241","42","5.7","20223006"
"9261","20010623","212307","-13.2609","-74.1626","84","5.7","20223006"
"9271","20010623","215927","-16.7769","-74.1656","18","5.7","20223006"
"9376","20010624","143245","-17.1204","-72.9706","28","5.7","20223006"
"9403","20010625","034856","-16.3669","-74.7521","26","5.7","20223006"
"9437","20010626","084708","-17.0617","-73.9419","14","5.7","20223006"
"9495","20010629","223317","-15.6733","-70.7627","12","5.7","20223006"
"9515","20010701","110629","-17.4117","-73.4945","20","5.7","20223006"
"9668","20010727","224233","-17.3578","-72.9696","31","5.7","20223006"
"9683","20010801","143223","-7.3918","-74.3519","181","5.7","20223006"
"9688","20010806","170848","-8.4795","-75.0614","123","5.7","20223006"
"9698","20010810","173945","-14.6114","-73.0691","12","5.7","20223006"
"9736","20010902","093142","-17.3816","-72.1292","40","5.7","20223006"
"9853","20011122","124259","-17.9962","-71.9781","41","5.7","20223006"
"9900","20011223","093215","-16.6519","-73.9743","29","5.7","20223006"
"10141","20020826","230302","-17.9633","-71.6212","46","5.7","20223006"
"10156","20020916","223505","-16.8461","-72.7337","33","5.7","20223006"
"10192","20021101","050354","-14.7696","-76.5465","12","5.7","20223006"
"10837","20040725","140107","-17.5144","-69.3749","158","5.7","20223006"
"10840","20040729","100013","-11.3837","-78.7902","25","5.7","20223006"
"10915","20041020","185548","-15.6523","-74.1954","53","5.7","20223006"
"10924","20041028","204515","-7.0803","-80.5077","39","5.7","20223006"
"10936","20041111","091143","-16.9283","-70.1279","142","5.7","20223006"
"11035","20050217","031246","-11.3037","-76.3222","121","5.7","20223006"
"11105","20050410","174140","-7.6189","-76.433","101","5.7","20223006"
"11254","20050806","073627","-17.1821","-69.4131","113","5.7","20223006"
"11256","20050807","112035","-8.9235","-80.3499","40","5.7","20223006"
"11337","20051001","221948","-16.8026","-70.6832","11","5.7","20223006"
"11398","20051031","021024","-5.8548","-78.8714","36","5.7","20223006"
"11711","20060221","210022","-10.2827","-75.6342","19","5.7","20223006"
"12031","20070326","024658","-17.1587","-73.1067","23","5.7","20223006"
"12070","20070422","115743","-4.3043","-81.5654","40","5.7","20223006"
"12202","20070816","040409","-13.583","-76.587","36","5.7","20223006"
"12233","20070816","094349","-14.1757","-76.3955","44","5.7","20223006"
"12258","20070817","005116","-14.5241","-76.3204","44","5.7","20223006"
"12663","20080520","213711","-8.6391","-74.7701","135","5.7","20223006"
"12692","20080701","001732","-10.4024","-75.5861","8","5.7","20223006"
"12748","20080920","144304","-16.4313","-74.0973","47","5.7","20223006"
"12934","20090526","063832","-14.7267","-76.6014","23","5.7","20223006"
"12948","20090615","130432","-13.7508","-76.5875","51","5.7","20223006"
"13179","20100328","010821","-10.5635","-78.7869","41","5.7","20223006"
"14855","20120403","030802","-5.1723","-80.8784","50","5.7","20223006"
"15260","20121104","063736","-16.0299","-72.2888","109","5.7","20223006"
"15631","20130330","173047","-9.5249","-79.2377","48","5.7","20223006"
"15918","20130715","223546","-9.7844","-74.7262","135","5.7","20223006"
"16796","20140515","224317","-7.5925","-79.6899","56","5.7","20223006"
"16947","20140712","142543","-15.4421","-75.6524","42","5.7","20223006"
"17020","20140804","032007","-6.746","-81.6355","24","5.7","20223006"
"17245","20141031","184218","-7.6884","-76.488","147","5.7","20223006"
"17687","20150401","164518","-10.7075","-78.4624","27","5.7","20223006"
"17770","20150514","183332","-14.3838","-75.8916","47","5.7","20223006"
"17876","20150709","180836","-9.1092","-75.834","27","5.7","20223006"
"18352","20160131","074150","-8.2192","-74.3335","176","5.7","20223006"
"18758","20160718","013549","-11.3501","-78.1795","59","5.7","20223006"
"18966","20161016","130422","-7.0978","-80.4237","26","5.7","20223006"
"19157","20161221","111859","-13.6856","-75.3304","98","5.7","20223006"
"19427","20170406","171519","-17.8014","-72.8377","23","5.7","20223006"
"19513","20170508","080818","-8.0132","-76.786","30","5.7","20223006"
"19533","20170516","170906","-14.5794","-73.5957","12","5.7","20223006"
"19583","20170608","140108","-8.0052","-75.9161","168","5.7","20223006"
"20034","20180211","041111","-16.6738","-74.0786","32","5.7","20223006"
"20104","20180406","004015","-15.3224","-75.7304","20","5.7","20223006"
"20297","20180822","162332","-3.0374","-75.6418","167","5.7","20223006"
"20641","20190331","152752","-10.0589","-79.6949","24","5.7","20223006"
"21391","20200507","004908","-5.6213","-76.4926","104","5.7","20223006"
"21980","20210228","021603","-17.633","-72.613","25","5.7","20223006"
"22960","20220714","223012","-2.1041","-79.922","51","5.7","20231910"
"23127","20221031","132235","-2.43","-76.46","160","5.7","20231910"
"3","19600123","033732","-12.5","-68.5","300","5.8","20223006"
"10","19600512","120924","-9","-72.5","60","5.8","20223006"
"14","19600730","071515","-2.5","-77.5","200","5.8","20223006"
"22","19601129","191706","-16","-74","33","5.8","20223006"
"34","19610701","131040","-15.3","-74.8","68","5.8","20223006"
"35","19610703","144930","-8.7","-79.1","57","5.8","20223006"
"36","19610708","054902","-6.2","-77.1","15","5.8","20223006"
"52","19611129","203809","-7.2","-76.4","33","5.8","20223006"
"79","19630117","193059","-8.3","-75.1","124","5.8","20223006"
"87","19630305","070500","-4.5","-81.5","22","5.8","20223006"
"89","19630331","055100","-10.8","-78.5","32","5.8","20223006"
"264","19650114","082519","-5.648","-81.366","32","5.8","20223006"
"276","19650315","050851","-17.5","-74.9","13","5.8","20223006"
"383","19660209","151330","-15.395","-75.349","40","5.8","20223006"
"454","19660820","074329","-3.217","-77.231","113","5.8","20223006"
"479","19661017","215322","-9.428","-77.801","46","5.8","20223006"
"483","19661017","234654","-10.162","-79.618","36","5.8","20223006"
"592","19670614","031418","-15.017","-73.388","98","5.8","20223006"
"614","19670801","011343","-12.987","-76.724","52","5.8","20223006"
"713","19680509","125224","-5.312","-81.824","21","5.8","20223006"
"756","19680621","002610","-5.62","-77.15","23","5.8","20223006"
"810","19680811","024154","-15.242","-73.97","96","5.8","20223006"
"845","19681201","131458","-10.603","-74.809","43","5.8","20223006"
"964","19691001","055817","-11.713","-74.99","23","5.8","20223006"
"1039","19700531","210348","-10.211","-78.801","53","5.8","20223006"
"1050","19700601","044448","-10.21","-78.794","47","5.8","20223006"
"1114","19700805","052557","-9.223","-78.978","50","5.8","20223006"
"1252","19710610","064740","-10.894","-76.082","126","5.8","20223006"
"1254","19710611","013300","-4.191","-80.607","38","5.8","20223006"
"1280","19710924","043258","-16.476","-73.672","39","5.8","20223006"
"1395","19720904","233225","-3.763","-80.58","50","5.8","20223006"
"1487","19730729","161552","-14.383","-72.205","92","5.8","20223006"
"1498","19730908","074653","-8.366","-74.167","159","5.8","20223006"
"1524","19731109","224130","-3.985","-80.945","39","5.8","20223006"
"1614","19740809","045332","-8.495","-74.351","153","5.8","20223006"
"1728","19750301","145317","-8.59","-81.872","14","5.8","20223006"
"1733","19750318","011055","-10.106","-75.269","36","5.8","20223006"
"1755","19750605","033247","-13.666","-76.079","54","5.8","20223006"
"1765","19750712","064738","-17.318","-69.318","151","5.8","20223006"
"1775","19750811","103920","-11.843","-77.74","74","5.8","20223006"
"1785","19751029","061844","-11.039","-78.056","60","5.8","20223006"
"1799","19760106","235427","-18.111","-69.569","118","5.8","20223006"
"1836","19760613","220249","-15.249","-75.363","27","5.8","20223006"
"1837","19760618","101352","-15.364","-75.456","29","5.8","20223006"
"1887","19770308","130850","-12.322","-74.104","41","5.8","20223006"
"1889","19770308","224607","-12.217","-74.065","19","5.8","20223006"
"1938","19771008","030352","-9.644","-74.658","128","5.8","20223006"
"1942","19771102","144759","-10.046","-74.747","47","5.8","20223006"
"1973","19780415","134933","-16.527","-73.431","46","5.8","20223006"
"1987","19780520","131032","-10.265","-78.509","48","5.8","20223006"
"2048","19790216","221821","-16.594","-72.661","51","5.8","20223006"
"2108","19790915","100216","-15.7","-69.529","231","5.8","20223006"
"2109","19791005","164318","-3.597","-76.196","118","5.8","20223006"
"2231","19810213","195853","-15.67","-74.479","62","5.8","20223006"
"2371","19820810","045149","-5.35","-77.37","33","5.8","20223006"
"2372","19820815","061116","-10.06","-76.35","106","5.8","20223006"
"2430","19830227","050517","-13.45","-76.79","25","5.8","20223006"
"2432","19830302","070741","-11.53","-77.8","57","5.8","20223006"
"2436","19830315","112743","-8.17","-80","33","5.8","20223006"
"2446","19830415","100821","-5.98","-75.66","118","5.8","20223006"
"2489","19831024","003607","-12.85","-76.66","48","5.8","20223006"
"2496","19831125","225626","-3.77","-76.31","114","5.8","20223006"
"2568","19840415","212630","-3.55","-78.32","136","5.8","20223006"
"2657","19841116","065457","-14.23","-76.14","78","5.8","20223006"
"2662","19841210","102213","-14.12","-75.43","44","5.8","20223006"
"2703","19850307","210816","-14.11","-73.15","134","5.8","20223006"
"2878","19860112","063719","-4.15","-79.26","92","5.8","20223006"
"2882","19860117","041356","-10.95","-78.71","32","5.8","20223006"
"2954","19860419","232803","-9.74","-79.79","23","5.8","20223006"
"2958","19860430","140844","-17.05","-69.85","169","5.8","20223006"
"3231","19870310","021836","-16.73","-71.83","35","5.8","20223006"
"3284","19870507","193609","-17.35","-72.5","67","5.8","20223006"
"3340","19870615","062308","-12.64","-77.02","42","5.8","20223006"
"3531","19880125","071602","-11.45","-77.87","69","5.8","20223006"
"3562","19880412","152620","-2.79","-77.65","27","5.8","20223006"
"3582","19880520","031954","-17.47","-69.47","124","5.8","20223006"
"3623","19880909","230654","-7.46","-80.51","18","5.8","20223006"
"3789","19890504","103002","-6.04","-76.2","58","5.8","20223006"
"3896","19891009","100316","-4.13","-77.05","152","5.8","20223006"
"4014","19900123","074707","-12.58","-74.95","113","5.8","20223006"
"4043","19900210","171216","-3.4","-80.48","55","5.8","20223006"
"4105","19900404","054708","-16.3","-73.17","38","5.8","20223006"
"4213","19900608","134903","-17.29","-71.64","77","5.8","20223006"
"4216","19900609","011400","-6.09","-77.43","33","5.8","20223006"
"4416","19901104","181343","-15.721","-72.619","121","5.8","20223006"
"4573","19910329","201353","-3.95","-80.12","51","5.8","20223006"
"4711","19910508","195331","-13.82","-75.68","81","5.8","20223006"
"4761","19910729","135230","-14.29","-73.33","96","5.8","20223006"
"4890","19920115","011813","-2.6","-76.74","153","5.8","20223006"
"5038","19920629","095741","-12.58","-75.48","148","5.8","20223006"
"5413","19931007","163543","-13.81","-75.82","35","5.8","20223006"
"5598","19940420","025902","-16.1","-70.65","154","5.8","20223006"
"5641","19940524","020556","-15.31","-74.61","28","5.8","20223006"
"5796","19941016","000552","-9.41","-76.4","160","5.8","20223006"
"5845","19941206","090553","-15.66","-75.24","29","5.8","20223006"
"5859","19941214","221956","-8.19","-80.37","16","5.8","20223006"
"6091","19950621","163304","-11.8","-77.87","54","5.8","20223006"
"6439","19951130","180035","-6.2","-81.03","25","5.8","20223006"
"6521","19960119","190157","-10.4337","-78.815","35","5.8","20223006"
"6684","19960510","101936","-14.2742","-74.591","118","5.8","20223006"
"6778","19960803","142018","-9.7854","-79.2483","37","5.8","20223006"
"6792","19960808","201932","-6.0918","-79.8729","65","5.8","20223006"
"6793","19960808","235013","-4.3286","-77.5948","58","5.8","20223006"
"6837","19960828","100543","-13.5611","-76.0315","52","5.8","20223006"
"6886","19961001","230409","-12.8517","-77.2943","42","5.8","20223006"
"6949","19961112","233503","-15.6774","-75.475","29","5.8","20223006"
"6994","19961114","023706","-14.9568","-75.5966","29","5.8","20223006"
"7314","19970413","232034","-18.1211","-71.1837","69","5.8","20223006"
"8052","19980912","105805","-14.3138","-72.8495","85","5.8","20223006"
"8084","19981004","134207","-8.2647","-75.785","35","5.8","20223006"
"8190","19981210","082101","-8.2395","-72.2811","704","5.8","20223006"
"8495","19991004","135738","-10.606","-75.6897","24","5.8","20223006"
"8504","19991014","110048","-14.5408","-71.0673","208","5.8","20223006"
"9056","20001206","064743","-11.0954","-78.3292","56","5.8","20223006"
"9105","20010127","235659","-4.1878","-76.797","140","5.8","20223006"
"9125","20010216","131944","-15.5513","-70.8923","198","5.8","20223006"
"9203","20010421","130914","-13.7794","-77.1201","25","5.8","20223006"
"9275","20010623","223245","-17.6465","-71.991","30","5.8","20223006"
"9283","20010623","234915","-17.8572","-71.561","41","5.8","20223006"
"9302","20010624","012253","-17.585","-71.958","33","5.8","20223006"
"9312","20010624","023106","-17.745","-71.531","33","5.8","20223006"
"9422","20010625","221413","-17.4512","-71.1267","19","5.8","20223006"
"9453","20010627","002106","-18.0892","-71.6356","23","5.8","20223006"
